,id,count
125,350,131.82657504645087
126,352,55.34738945335525
127,355,25.495749378270045
128,356,198.75362536900627
129,358,62.15191652548538
130,363,127.80278783528833
131,369,153.98030406694355
132,371,39.26765347742164
133,372,140.5727662595336
134,375,251.83062821710152
135,380,132.31890402568922
136,388,61.31694437948004
137,391,157.60277118005692
138,392,227.39978828605828
139,393,304.51296621302293
140,394,140.1010343033134
141,396,45.55098609129677
142,401,39.20376597119753
143,407,61.3588469323596
144,409,95.59196104779016
145,410,115.57130467754564
146,416,99.54714111760472
147,418,127.98818632800305
148,420,158.13084378810842
149,421,179.8076226651785
150,422,139.19279612881527
151,424,278.9547963526409
152,428,270.3625579316088
153,429,223.2807698296552
154,431,155.72576801362507
155,435,18.36426260150267
156,439,131.7762440712966
157,441,34.97933218714656
158,447,81.12957605948647
159,449,147.62127470412614
160,451,160.00104043628383
161,452,34.50783397626844
162,454,195.7034389938724
163,458,214.91694433980024
164,463,122.68057625426587
165,467,34.413149678464315
166,470,186.45195183004685
167,471,150.35265198605669
168,474,253.57319457110802
169,478,40.926796397389325
170,483,108.25627512919213
171,484,152.6938911948488
172,485,90.68988943771649
173,486,122.021129070247
174,491,101.66825531747236
175,494,99.24405638718359
176,495,189.46034426782845
177,497,180.96500718715296
178,499,164.03521895987657
179,515,106.93987449534104
180,518,190.4875703266329
181,521,167.85761704471136
182,525,141.0250277545468
183,529,253.2262941236651
184,532,135.20368656537826
185,534,79.41217844173006
186,540,95.76293422633329
187,544,257.48655421557777
188,547,171.60181578608422
189,549,70.4867057652566
190,563,50.3507370415064
191,564,150.9802503290679
192,567,109.91241983569311
193,572,118.33383770474533
194,577,156.15031915338565
195,578,269.6281443783484
196,585,265.7839629316267
197,588,148.7458349833367
198,589,125.79490186983328
199,590,111.87066096357921
200,592,39.580482685926135
201,594,199.0823053247101
202,596,41.83924417256417
203,598,281.39550551843746
204,599,141.9814343162371
205,605,49.92342346248957
206,606,119.84406666097057
207,607,209.71015424483983
208,608,213.9784595952356
209,609,67.90654492453557
210,610,268.50663971315896
211,611,134.01375814052008
212,614,140.81402692338276
213,615,210.9691239452391
214,616,217.39515021001725
215,617,132.6853943455216
216,618,231.75588447202185
217,624,108.48209353809106
218,629,139.8766055601873
219,631,98.27918977042054
220,633,83.73188564774306
221,637,39.51883069851374
222,638,109.10348212804206
223,643,49.83267517790515
224,644,165.18021338687356
225,645,48.99307615889688
226,646,198.629705453622
227,648,179.40119346603583
228,650,51.93591363965307
229,651,140.0592336125309
230,652,230.48374818245279
231,656,131.45193540981924
232,657,40.60293477026297
233,659,71.69726674596279
234,660,212.06823345144198
235,662,104.67241560871484
236,665,318.28406895529355
237,675,289.94656112454544
238,681,160.13204530224257
239,682,193.61365810083188
240,685,30.29506748739655
241,686,212.64471010664207
242,689,42.3697986009086
243,696,141.55654237284378
244,703,154.78082924241514
245,704,97.7013898466173
246,705,153.59244485339957
247,714,224.89498131325658
248,717,92.50426339221606
249,718,40.993435031424205
250,720,86.92292997576726
251,721,252.04346440259246
252,723,218.78460205302792
253,726,125.07640571614168
254,728,131.5618394614177
255,730,141.4847264061656
256,731,41.99579036464704
257,734,298.418346311748
258,737,78.60883480179335
259,738,35.95470028080366
260,745,178.78698006525926
261,746,44.74271446657676
262,749,215.24675656998252
263,752,45.685676535407815
264,753,110.5268629719215
265,758,230.58691412170936
266,765,47.09004926260055
267,766,240.92684246020517
268,768,77.59669994513308
269,769,188.5672076438586
270,774,146.017275207294
271,775,114.0911059371223
272,781,63.184649414927684
273,784,274.1703357224896
274,794,53.84660514849986
275,795,246.5295116749478
276,796,84.62097929807821
277,802,130.32668951852673
278,803,144.3581541366318
279,805,49.372043973974094
280,806,261.3998790368793
281,807,99.74067117807907
282,809,25.231667371537057
283,810,168.59651781474258
284,812,138.79334152608655
285,814,109.1546122237213
286,818,241.44545832333066
287,819,150.75017752140525
288,825,53.10845467508594
289,836,84.35344946234126
290,839,122.48093538156695
291,847,254.6645455493815
292,848,118.21801397598828
293,851,128.41211787083967
294,852,145.2274807559695
295,853,46.251823939536315
296,857,158.2942304811999
297,858,57.07805551995033
298,859,201.55023176914176
299,861,25.635712145868954
300,867,117.65645256651014
301,870,194.6968170157454
302,871,199.17986581415462
303,872,207.89284951936204
304,874,298.8703692170148
305,881,219.53363155733777
306,886,134.74229496357898
307,890,59.46574313219045
308,895,172.07400074953094
309,899,78.06511741173081
310,900,249.83118831558474
311,901,237.2969664056524
312,902,222.1085860195385
313,903,63.89614595461993
314,913,241.1820508612906
315,918,206.64447385631743
316,923,161.42254584451925
317,924,42.63143625919545
318,926,39.46316466680852
319,927,33.61035334241642
320,930,208.83701932770427
321,934,46.40545000063863
322,937,142.8072458935313
323,939,147.47650213747895
324,941,92.18502451053043
325,942,297.5703021669495
326,946,233.37074907828097
327,950,101.20788679928769
328,953,91.74027393756182
329,959,70.13911366908742
330,961,35.58654438618632
331,962,88.33996958683542
332,964,94.33716236287388
333,969,179.51524337849256
334,971,128.76086493804132
335,976,43.517957504090965
336,978,232.79133052587585
337,980,184.20720722592284
338,981,153.27554875673127
339,990,279.29099257451196
340,993,29.927568391071123
341,996,46.52526240138485
342,998,283.30414982350084
343,999,203.79636835326468
344,1006,126.17790124044973
345,1008,33.75183949534869
346,1013,45.025527118449816
347,1015,97.02152242240591
348,1016,121.11875713875664
349,1022,245.88679813332917
350,1026,181.98581502193932
351,1028,234.22351816043638
352,1031,51.56715340595499
353,1034,62.407908142900745
354,1037,196.85751600219524
355,1040,72.91786905336055
356,1042,39.06839285616537
357,1046,53.06539567937361
358,1048,97.71264785099487
359,1049,125.16424318384684
360,1050,82.52200314972968
361,1051,197.9229357688106
362,1052,211.27060995288875
363,1055,134.4268099339794
364,1060,139.23555715510756
365,1064,55.127783047213576
366,1066,67.06541859966292
367,1071,106.72868385420855
368,1073,35.193265932719214
369,1089,190.65082354496516
370,1091,110.73484344801255
371,1092,83.99323444906014
372,1093,217.92772294013798
373,1096,246.43306990736133
374,1097,199.86510669497795
375,1098,27.32297124027387
376,1099,57.51187453147296
377,1102,189.70011565811095
378,1107,92.1038189582584
379,1109,56.64757825674594
380,1111,103.34961605345194
381,1112,119.79319814181265
382,1114,295.04777367340836
383,1116,260.18677328517646
384,1117,117.72336014897832
385,1118,75.3537181574673
386,1122,144.02133440203465
387,1124,176.39704245039647
388,1127,99.90886413383048
389,1133,235.2534235408906
390,1134,48.93417212643241
391,1135,154.5347641795114
392,1139,234.2989629284896
393,1143,67.12949151976487
394,1150,108.27420533449428
395,1151,119.753326505666
396,1153,261.12477029592816
397,1155,51.1101906176062
398,1162,33.38539464521195
399,1163,191.79527341963725
400,1166,20.61864002972598
401,1171,86.84479287398979
402,1172,36.965012614463255
403,1173,242.0643122654351
404,1174,87.81677950619473
405,1177,134.10479294012717
406,1178,138.8459471473753
407,1184,116.72584232030842
408,1185,120.76193011596644
409,1186,95.18252937646106
410,1187,183.76490400201877
411,1188,247.53752923383638
412,1191,154.73726344661773
413,1207,112.045128588405
414,1213,70.30215604854227
415,1215,117.08262353415553
416,1223,182.15993323961803
417,1227,129.0261622387779
418,1236,62.63968057000623
419,1237,57.06046749604818
420,1238,54.878024425343575
421,1241,38.26407602661707
422,1248,36.78876735766854
423,1250,36.70786008391003
424,1251,157.3764536314661
425,1253,106.07819029309104
426,1255,100.47865736387637
427,1257,194.18980072146465
428,1261,110.88108570392086
429,1262,310.5769428576037
430,1265,148.7445652086046
431,1273,192.28508648836737
432,1277,212.85688245583614
433,1278,103.81256680984603
434,1280,99.94949655387933
435,1284,205.3224930519623
436,1285,276.9737337978841
437,1288,53.41924220364351
438,1295,115.4589781178309
439,1297,309.3124289437737
440,1299,243.74376575763267
441,1304,164.1941121274369
442,1308,44.866067607267745
443,1310,101.25719724999398
444,1311,111.92099399420205
445,1314,94.68078223867134
446,1315,101.26719360776012
447,1318,43.31482365074201
448,1320,287.30055149135256
449,1321,257.52051175446536
450,1322,225.5392861779259
451,1330,129.5494222527798
452,1333,182.65938572632066
453,1334,202.04137179088414
454,1341,165.83987201295494
455,1344,133.15446599177287
456,1351,241.646538805579
457,1354,79.05130041594525
458,1356,69.99292227232262
459,1363,121.26751254262966
460,1365,167.6465881608689
461,1369,123.84320678425246
462,1373,103.29981834105634
463,1375,114.04451390923644
464,1377,78.86690795647802
465,1379,156.93903386212608
466,1380,242.92938323037677
467,1381,96.17465127599992
468,1384,178.4745219518079
469,1390,185.06371675024306
470,1393,226.37967781693405
471,1395,61.247485160680945
472,1399,291.77760210054333
473,1400,87.64947742885003
474,1401,157.65227060635976
475,1404,178.93488519946138
476,1408,34.84944721971146
477,1409,27.48485048669093
478,1413,206.21375774578442
479,1416,248.4747776296491
480,1418,103.15242769111285
481,1423,88.0581634166321
482,1424,45.924297632416625
483,1425,31.78752659432529
484,1433,229.44177427101968
485,1434,145.42787481961076
486,1436,293.8090952258546
487,1442,197.997371522385
488,1444,84.06399345235191
489,1445,130.11379610534158
490,1452,207.06877807194655
491,1455,178.32531163894154
492,1462,85.00170825040891
493,1467,60.84690470570187
494,1472,60.14438312456027
495,1475,149.21392053697568
496,1493,122.40455953848272
497,1501,218.27537253203388
498,1503,261.2492701047482
499,1504,233.52705396929227
500,1505,30.952505035597664
501,1511,228.0152466755883
502,1512,62.76414081326109
503,1513,111.45537712023263
504,1514,66.40444944045134
505,1528,229.3246486439668
506,1533,238.83230061203673
507,1534,32.69396246202097
508,1536,160.10086543371784
509,1537,82.2072945047989
510,1539,167.3434090287625
511,1550,173.22305826131378
512,1552,200.864588113649
513,1554,183.42944019126995
514,1555,282.22648784083225
515,1556,75.14806288733023
516,1559,36.20639961704626
517,1563,229.32067788034047
518,1566,167.98350244198403
519,1567,129.1812136778226
520,1568,42.350055625636266
521,1571,210.91636106145143
522,1572,25.88666117419561
523,1574,68.37329004554884
524,1577,50.547847944350075
525,1583,60.32771198962923
526,1585,55.343280520403994
527,1586,165.92578117631817
528,1587,203.77693396947848
529,1596,149.86708563199062
530,1602,43.840408637794006
531,1604,69.954008397306
532,1605,58.32351281362048
533,1610,257.8507639016432
534,1611,100.83848171739083
535,1616,45.14311455110492
536,1617,98.53347342171439
537,1618,37.96421420292449
538,1622,46.021597308377885
539,1623,41.305487489833425
540,1628,262.85732057006976
541,1631,30.43689480777086
542,1632,196.26044965842584
543,1633,234.07626920405914
544,1634,273.9883834343548
545,1636,197.2554092871081
546,1637,103.4820028386372
547,1643,140.00382308198587
548,1644,103.62945614465939
549,1646,107.86331278767834
550,1648,196.30479594367247
551,1651,50.208975192445756
552,1656,28.900787050861556
553,1658,136.90559160885726
554,1659,22.566440390638828
555,1665,115.42959592207198
556,1666,137.01481436263046
557,1670,61.18945446568787
558,1674,168.68748045045265
559,1679,204.53664006326298
560,1680,204.5143846316744
561,1683,313.8757831450785
562,1686,36.01178568482799
563,1691,103.29746864394598
564,1693,50.74080048558409
565,1696,57.648566461586434
566,1697,97.15421077997466
567,1703,87.21433458949888
568,1706,42.850486448557774
569,1709,164.81523654675127
570,1710,83.54276172967013
571,1712,210.82065113599185
572,1713,120.4334775539903
573,1718,293.78138174618556
574,1719,188.07493952554913
575,1722,239.29752904730321
576,1723,136.5743098533301
577,1724,240.58392122473992
578,1728,50.537144785708904
579,1730,44.21563553488488
580,1732,36.30941536704717
581,1737,28.288563688480284
582,1745,80.11034419619959
583,1747,43.966491588145
584,1748,38.487796525401684
585,1755,113.90899818422564
586,1759,43.289987446747
587,1761,233.3646338800031
588,1764,235.611336779584
589,1765,134.95724859458502
590,1766,82.72926644868426
591,1768,92.7273339474247
592,1770,54.54297904567346
593,1771,155.52506711932335
594,1774,100.97250048501185
595,1785,134.14289680667048
596,1788,195.18939088360415
597,1792,40.080794961839246
598,1794,231.09377320889948
599,1797,119.51486355528783
600,1798,23.360408084880948
601,1799,259.3614761032368
602,1802,110.28048916557243
603,1806,45.82949445144913
604,1808,88.57589592322238
605,1810,241.01438528420127
606,1818,100.59260170334052
607,1819,308.94769703275614
608,1820,255.3224465217817
609,1822,198.218702055447
610,1826,207.5282053491978
611,1827,199.99328365290933
612,1835,36.52982972311196
613,1841,121.79370007115426
614,1842,141.17423019659756
615,1843,61.37093697652162
616,1846,45.06118294681167
617,1849,102.98617802014184
618,1850,213.03154200909015
619,1851,149.25950467127396
620,1857,68.09183669993524
621,1858,173.59976982655516
622,1860,105.8356716147684
623,1861,245.9265502606811
624,1864,107.79536065096845
625,1869,277.9997626128823
626,1871,87.9200427214872
627,1872,26.780210983242707
628,1875,40.231696548344594
629,1878,229.02718042317997
630,1879,224.61835297425736
631,1885,83.44154716152231
632,1888,122.33653687249507
633,1889,50.48375858473142
634,1890,99.5828099917971
635,1896,145.1602574854395
636,1897,163.7010279812693
637,1898,128.30465783160477
638,1900,103.58905822670265
639,1905,49.54846418982344
640,1908,108.19798296508377
641,1909,101.70244197554098
642,1913,72.58919785370846
643,1918,106.60344382523681
644,1922,281.8295477896282
645,1923,117.72168755552794
646,1925,217.04644606162677
647,1926,141.9595573799421
648,1927,239.7780265654858
649,1930,174.97649205621858
650,1935,64.01984157270032
651,1939,130.03089763077685
652,1942,97.59088387551536
653,1943,134.4288810095461
654,1948,246.94367933469948
655,1949,220.2459121214065
656,1951,100.67986171438567
657,1953,115.31880536757963
658,1959,128.40806205427464
659,1963,38.11223543809459
660,1967,150.75943708403406
661,1973,213.82846991917657
662,1975,48.18455780333519
663,1976,76.16776961188411
664,1990,120.25422093668215
665,1993,120.9063876009547
666,1997,137.9840362136231
667,1999,115.35343397857521
668,2001,270.61483785131077
669,2004,85.43806708003338
670,2010,103.85826613726174
671,2013,134.07892311574577
672,2017,271.9719841439505
673,2021,91.97271756133455
674,2023,114.21094087660917
675,2026,151.66710103883312
676,2037,45.5544723739417
677,2039,139.39789953322733
678,2041,41.07228321580312
679,2046,33.60092037248669
680,2050,39.29623755393814
681,2060,203.8418659275992
682,2067,100.22656008850936
683,2069,160.3984260606434
684,2072,221.95547038659825
685,2074,136.72023879541004
686,2079,120.3696031175637
687,2083,40.09157000383399
688,2085,124.45635703275131
689,2087,38.910000213713595
690,2093,148.01027361103905
691,2094,41.40901771943995
692,2097,46.373667462382684
693,2103,98.69080419843408
694,2104,63.74398130223551
695,2107,187.18510460463514
696,2108,22.37626638444418
697,2110,77.28517328299614
698,2115,195.691846974319
699,2117,31.744279345441726
700,2125,253.3155972118453
701,2127,259.5719660240125
702,2133,25.11867963630405
703,2134,314.4357127023895
704,2135,111.39668808578647
705,2141,241.14129552836263
706,2143,50.6997438456789
707,2145,78.64824416271325
708,2146,65.70079111492821
709,2147,259.8040194390914
710,2148,70.23052960200435
711,2149,59.067064630392075
712,2165,112.85500563398013
713,2166,158.02168754659886
714,2177,130.23337990647656
